date,time,temperature,dew_point,humidity,wind,wind_speed,wind_gust,pressure,precipitation,precipitation_accumulation,condition
16/11/2016,1:50 am,50 F ,43 F ,76%,WSW,21 mph ,0 mph ,29.6 in ,0.0 in ,0.0 in ,Cloudy / Windy
16/11/2016,2:20 am,48 F ,43 F ,82%,SW,23 mph ,0 mph ,29.6 in ,0.0 in ,0.0 in ,Partly Cloudy / Windy
16/11/2016,2:50 am,48 F ,43 F ,82%,WSW,23 mph ,0 mph ,29.6 in ,0.0 in ,0.0 in ,Mostly Cloudy / Windy
16/11/2016,3:20 am,48 F ,43 F ,82%,SW,23 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Light Rain / Windy
16/11/2016,3:50 am,48 F ,43 F ,82%,SW,22 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Light Rain / Windy
16/11/2016,4:20 am,48 F ,45 F ,87%,SW,22 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Light Rain / Windy
16/11/2016,4:50 am,48 F ,45 F ,87%,SW,23 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain / Windy
16/11/2016,5:20 am,48 F ,45 F ,87%,SW,22 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain / Windy
16/11/2016,5:50 am,50 F ,46 F ,87%,WSW,20 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
16/11/2016,6:20 am,48 F ,45 F ,87%,WSW,14 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
16/11/2016,6:50 am,48 F ,43 F ,82%,WSW,15 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Showers in the Vicinity
16/11/2016,7:20 am,48 F ,43 F ,82%,WSW,16 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Showers in the Vicinity
16/11/2016,7:50 am,46 F ,41 F ,81%,WSW,17 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Light Rain
16/11/2016,8:20 am,45 F ,39 F ,81%,WSW,14 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Fair
16/11/2016,8:50 am,45 F ,39 F ,81%,WSW,13 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Fair
16/11/2016,9:20 am,45 F ,41 F ,87%,WSW,15 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Fair
16/11/2016,9:50 am,45 F ,39 F ,81%,W,14 mph ,26 mph ,29.5 in ,0.0 in ,0.0 in ,Partly Cloudy
16/11/2016,10:20 am,46 F ,37 F ,71%,W,18 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Fair
16/11/2016,10:50 am,46 F ,37 F ,71%,WSW,16 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Fair
16/11/2016,11:20 am,46 F ,39 F ,76%,WSW,17 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Partly Cloudy
16/11/2016,11:50 am,46 F ,39 F ,76%,WSW,21 mph ,36 mph ,29.5 in ,0.0 in ,0.0 in ,Showers in the Vicinity
16/11/2016,12:20 pm,46 F ,39 F ,76%,W,15 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Showers in the Vicinity
16/11/2016,12:50 pm,46 F ,36 F ,66%,WSW,22 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Showers in the Vicinity
16/11/2016,1:20 pm,45 F ,36 F ,71%,W,15 mph ,28 mph ,29.5 in ,0.0 in ,0.0 in ,Mostly Cloudy
16/11/2016,1:50 pm,46 F ,37 F ,71%,W,13 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Rain
16/11/2016,2:20 pm,43 F ,39 F ,87%,WSW,13 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Fair
16/11/2016,2:50 pm,43 F ,36 F ,76%,W,17 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Light Rain Shower
16/11/2016,3:20 pm,43 F ,36 F ,76%,W,18 mph ,32 mph ,29.5 in ,0.0 in ,0.0 in ,Partly Cloudy
16/11/2016,3:50 pm,43 F ,37 F ,81%,WSW,14 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Fair
16/11/2016,4:20 pm,41 F ,36 F ,81%,WSW,15 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Fair
16/11/2016,4:50 pm,41 F ,36 F ,81%,WSW,17 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Fair
16/11/2016,5:20 pm,41 F ,37 F ,87%,WSW,12 mph ,0 mph ,29.5 in ,0.0 in ,0.0 in ,Light Rain
16/11/2016,5:50 pm,37 F ,36 F ,93%,WSW,8 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
16/11/2016,6:20 pm,41 F ,37 F ,87%,SW,13 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
16/11/2016,6:50 pm,41 F ,37 F ,87%,SW,16 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
16/11/2016,7:20 pm,41 F ,36 F ,81%,WSW,18 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Fair
16/11/2016,7:50 pm,41 F ,36 F ,81%,SW,14 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Partly Cloudy
16/11/2016,8:20 pm,41 F ,37 F ,87%,WSW,10 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
16/11/2016,8:50 pm,41 F ,37 F ,87%,SW,15 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
16/11/2016,9:20 pm,39 F ,37 F ,93%,SW,18 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
16/11/2016,9:50 pm,39 F ,36 F ,87%,SW,17 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
16/11/2016,10:20 pm,39 F ,36 F ,87%,SW,13 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Partly Cloudy
16/11/2016,10:50 pm,39 F ,37 F ,93%,SW,10 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
16/11/2016,11:20 pm,39 F ,37 F ,93%,WSW,12 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Light Rain
16/11/2016,11:50 pm,39 F ,37 F ,93%,SW,12 mph ,0 mph ,29.4 in ,0.0 in ,0.0 in ,Mostly Cloudy
17/11/2016,12:20 am,41 F ,37 F ,87%,SW,12 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
17/11/2016,12:50 am,41 F ,37 F ,87%,SW,17 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Partly Cloudy
17/11/2016,1:20 am,41 F ,37 F ,87%,SW,14 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Fair
17/11/2016,1:50 am,41 F ,36 F ,81%,SW,16 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Mostly Cloudy
17/11/2016,2:20 am,39 F ,36 F ,87%,SW,12 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Fair
17/11/2016,2:50 am,39 F ,36 F ,87%,SW,18 mph ,0 mph ,29.3 in ,0.0 in ,0.0 in ,Fair
17/11/2016,3:20 am,39 F ,36 F ,87%,SW,15 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,3:50 am,39 F ,37 F ,93%,WSW,9 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,4:20 am,41 F ,37 F ,87%,SW,16 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,4:50 am,41 F ,37 F ,87%,SW,13 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,5:20 am,41 F ,37 F ,87%,SSW,16 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,5:50 am,39 F ,36 F ,87%,W,10 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,6:20 am,37 F ,36 F ,93%,WNW,9 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,6:50 am,37 F ,36 F ,93%,WNW,6 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,7:20 am,36 F ,34 F ,93%,W,9 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Rain
17/11/2016,7:50 am,37 F ,36 F ,93%,WSW,10 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Rain
17/11/2016,8:20 am,37 F ,36 F ,93%,WSW,5 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,8:50 am,37 F ,36 F ,93%,W,3 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,9:20 am,39 F ,37 F ,93%,WSW,5 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,9:50 am,41 F ,37 F ,87%,SW,15 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,10:20 am,39 F ,37 F ,93%,SW,13 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Mostly Cloudy
17/11/2016,10:50 am,41 F ,37 F ,87%,WSW,12 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Mostly Cloudy
17/11/2016,11:20 am,41 F ,37 F ,87%,SW,13 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Light Drizzle
17/11/2016,11:50 am,41 F ,37 F ,87%,WSW,13 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Showers in the Vicinity
17/11/2016,12:20 pm,39 F ,36 F ,87%,WSW,13 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Partly Cloudy
17/11/2016,12:50 pm,39 F ,36 F ,87%,WSW,14 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
17/11/2016,1:20 pm,39 F ,36 F ,87%,WSW,10 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
17/11/2016,1:50 pm,39 F ,36 F ,87%,W,9 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
17/11/2016,2:20 pm,39 F ,36 F ,87%,WSW,8 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
17/11/2016,2:50 pm,39 F ,36 F ,87%,WSW,7 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Mostly Cloudy
17/11/2016,3:20 pm,39 F ,36 F ,87%,W,5 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Partly Cloudy
17/11/2016,3:50 pm,39 F ,36 F ,87%,WSW,8 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,4:20 pm,39 F ,36 F ,87%,W,6 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Light Rain
17/11/2016,4:50 pm,39 F ,36 F ,87%,W,5 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Mostly Cloudy
17/11/2016,5:20 pm,37 F ,36 F ,93%,SW,6 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Mostly Cloudy
17/11/2016,5:50 pm,37 F ,34 F ,87%,SSW,8 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
17/11/2016,6:20 pm,37 F ,34 F ,87%,SW,8 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Partly Cloudy
17/11/2016,6:50 pm,36 F ,34 F ,93%,WSW,9 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Mostly Cloudy
17/11/2016,7:20 pm,36 F ,34 F ,93%,WSW,7 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Partly Cloudy
17/11/2016,7:50 pm,36 F ,34 F ,93%,WSW,8 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Mostly Cloudy
17/11/2016,8:20 pm,36 F ,32 F ,87%,SW,8 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
17/11/2016,8:50 pm,36 F ,32 F ,87%,WSW,8 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
17/11/2016,9:20 pm,34 F ,32 F ,93%,VAR,2 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
17/11/2016,9:50 pm,34 F ,32 F ,93%,WSW,3 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Partly Cloudy
17/11/2016,10:20 pm,34 F ,32 F ,93%,WSW,6 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Mostly Cloudy
17/11/2016,10:50 pm,36 F ,34 F ,93%,WSW,8 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Partly Cloudy
17/11/2016,11:20 pm,34 F ,32 F ,93%,WSW,7 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
17/11/2016,11:50 pm,34 F ,34 F ,100%,W,6 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
18/11/2016,12:20 am,34 F ,32 F ,93%,W,6 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Partly Cloudy
18/11/2016,12:50 am,34 F ,32 F ,93%,W,6 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
18/11/2016,1:20 am,34 F ,32 F ,93%,W,5 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
18/11/2016,1:50 am,32 F ,32 F ,100%,WSW,6 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
18/11/2016,2:20 am,34 F ,32 F ,93%,WSW,7 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Mostly Cloudy
18/11/2016,2:50 am,34 F ,34 F ,100%,VAR,2 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Mostly Cloudy
18/11/2016,3:20 am,34 F ,32 F ,93%,W,2 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Cloudy
18/11/2016,3:50 am,34 F ,32 F ,93%,WSW,9 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Cloudy
18/11/2016,4:20 am,34 F ,32 F ,93%,WSW,6 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Cloudy
18/11/2016,4:50 am,34 F ,34 F ,100%,WSW,6 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Cloudy
18/11/2016,5:20 am,34 F ,34 F ,100%,WSW,3 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Mostly Cloudy
18/11/2016,5:50 am,34 F ,32 F ,93%,SW,5 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Mostly Cloudy
18/11/2016,6:20 am,34 F ,32 F ,93%,WSW,6 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Mostly Cloudy
18/11/2016,6:50 am,32 F ,32 F ,100%,WSW,8 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
18/11/2016,7:20 am,32 F ,30 F ,93%,WSW,7 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
18/11/2016,7:50 am,32 F ,30 F ,93%,WSW,5 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
18/11/2016,8:20 am,32 F ,30 F ,93%,WSW,7 mph ,0 mph ,28.9 in ,0.0 in ,0.0 in ,Fair
18/11/2016,8:50 am,34 F ,32 F ,93%,WSW,8 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Fair
18/11/2016,9:20 am,34 F ,32 F ,93%,WSW,7 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Fair
18/11/2016,9:50 am,34 F ,32 F ,93%,WSW,8 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Fair
18/11/2016,10:20 am,36 F ,34 F ,93%,WSW,8 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Fair
18/11/2016,10:50 am,37 F ,34 F ,87%,WSW,9 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Fair
18/11/2016,11:20 am,39 F ,36 F ,87%,WSW,10 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Fair
18/11/2016,11:50 am,39 F ,36 F ,87%,WSW,10 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Fair
18/11/2016,12:20 pm,41 F ,36 F ,81%,WSW,10 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Fair
18/11/2016,12:50 pm,41 F ,36 F ,81%,WSW,12 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Fair
18/11/2016,1:20 pm,41 F ,36 F ,81%,W,8 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Fair
18/11/2016,1:50 pm,41 F ,36 F ,81%,W,7 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Fair
18/11/2016,2:20 pm,41 F ,36 F ,81%,SW,9 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Fair
18/11/2016,2:50 pm,39 F ,36 F ,87%,SW,9 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Partly Cloudy
18/11/2016,3:20 pm,37 F ,34 F ,87%,SW,12 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Partly Cloudy
18/11/2016,3:50 pm,37 F ,34 F ,87%,WSW,8 mph ,0 mph ,29.0 in ,0.0 in ,0.0 in ,Light Rain
18/11/2016,4:20 pm,36 F ,32 F ,87%,WSW,6 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Showers in the Vicinity
18/11/2016,4:50 pm,34 F ,32 F ,93%,WSW,6 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Partly Cloudy
18/11/2016,5:20 pm,36 F ,34 F ,93%,WSW,5 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Partly Cloudy
18/11/2016,5:50 pm,36 F ,34 F ,93%,WSW,5 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Partly Cloudy
18/11/2016,6:20 pm,36 F ,32 F ,87%,WSW,8 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Partly Cloudy
18/11/2016,6:50 pm,34 F ,32 F ,93%,WSW,7 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Fair
18/11/2016,7:20 pm,34 F ,32 F ,93%,WSW,5 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Fair
18/11/2016,7:50 pm,34 F ,32 F ,93%,WSW,3 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Fair
18/11/2016,8:20 pm,32 F ,30 F ,93%,WSW,6 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Fair
18/11/2016,8:50 pm,32 F ,32 F ,100%,WSW,3 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Partly Cloudy
18/11/2016,9:20 pm,34 F ,32 F ,93%,WSW,5 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
18/11/2016,9:50 pm,32 F ,30 F ,93%,WSW,3 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
18/11/2016,10:20 pm,34 F ,32 F ,93%,W,3 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Fair
18/11/2016,10:50 pm,32 F ,30 F ,93%,VAR,3 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Fair
18/11/2016,11:20 pm,32 F ,30 F ,93%,W,3 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
18/11/2016,11:50 pm,32 F ,32 F ,100%,WSW,6 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
19/11/2016,12:20 am,32 F ,30 F ,93%,WSW,8 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
19/11/2016,12:50 am,32 F ,30 F ,93%,WSW,9 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,1:20 am,34 F ,32 F ,93%,WSW,8 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,1:50 am,32 F ,30 F ,93%,W,6 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,2:20 am,32 F ,30 F ,93%,WSW,3 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,2:50 am,30 F ,30 F ,100%,WSW,6 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,3:20 am,32 F ,32 F ,100%,WSW,8 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
19/11/2016,3:50 am,34 F ,32 F ,93%,WSW,8 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
19/11/2016,4:20 am,32 F ,30 F ,93%,WSW,7 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,4:50 am,30 F ,28 F ,93%,WSW,7 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,5:20 am,30 F ,30 F ,100%,WSW,7 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,5:50 am,32 F ,30 F ,93%,W,5 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,6:20 am,32 F ,30 F ,93%,W,3 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,6:50 am,32 F ,30 F ,93%,WSW,6 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,7:20 am,36 F ,32 F ,87%,SW,8 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,7:50 am,34 F ,32 F ,93%,WSW,8 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,8:20 am,36 F ,32 F ,87%,W,5 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,8:50 am,36 F ,32 F ,87%,WSW,6 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Mostly Cloudy
19/11/2016,9:20 am,34 F ,32 F ,93%,WSW,3 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,9:50 am,36 F ,32 F ,87%,VAR,2 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,10:20 am,37 F ,34 F ,87%,W,3 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Light Rain Shower
19/11/2016,10:50 am,36 F ,34 F ,93%,WSW,6 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Light Rain
19/11/2016,11:20 am,39 F ,36 F ,87%,SW,12 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,11:50 am,39 F ,36 F ,87%,WSW,8 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,12:20 pm,41 F ,36 F ,81%,SW,10 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,12:50 pm,41 F ,36 F ,81%,WSW,8 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,1:20 pm,41 F ,37 F ,87%,SW,8 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,1:50 pm,43 F ,36 F ,76%,SW,12 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,2:20 pm,41 F ,36 F ,81%,SW,12 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,2:50 pm,39 F ,36 F ,87%,SW,10 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,3:20 pm,39 F ,34 F ,81%,SW,10 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,3:50 pm,37 F ,34 F ,87%,SW,8 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Showers in the Vicinity
19/11/2016,4:20 pm,36 F ,32 F ,87%,SW,8 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,4:50 pm,34 F ,32 F ,93%,SW,6 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Partly Cloudy
19/11/2016,5:20 pm,34 F ,32 F ,93%,SW,5 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,5:50 pm,34 F ,32 F ,93%,WSW,3 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,6:20 pm,32 F ,30 F ,93%,WSW,6 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,6:50 pm,30 F ,28 F ,93%,W,3 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,7:20 pm,28 F ,28 F ,100%,SW,5 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,7:50 pm,30 F ,28 F ,93%,WSW,5 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,8:20 pm,28 F ,27 F ,93%,WSW,5 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,8:50 pm,30 F ,30 F ,100%,CALM,0 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,9:20 pm,28 F ,27 F ,93%,WNW,1 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Fair
19/11/2016,9:50 pm,28 F ,27 F ,93%,VAR,1 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Shallow Fog
19/11/2016,10:20 pm,28 F ,27 F ,93%,S,1 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Shallow Fog
19/11/2016,10:50 pm,28 F ,28 F ,100%,NW,1 mph ,0 mph ,29.2 in ,0.0 in ,0.0 in ,Shallow Fog
19/11/2016,11:20 pm,27 F ,27 F ,100%,SSW,1 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Shallow Fog
19/11/2016,11:50 pm,25 F ,25 F ,100%,VAR,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Fair
20/11/2016,12:20 am,27 F ,25 F ,93%,NNE,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Shallow Fog
20/11/2016,12:50 am,25 F ,25 F ,100%,VAR,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Fair
20/11/2016,1:20 am,25 F ,25 F ,100%,VAR,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,1:50 am,27 F ,27 F ,100%,S,1 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,2:20 am,28 F ,27 F ,93%,VAR,1 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,2:50 am,28 F ,28 F ,100%,S,1 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Cloudy
20/11/2016,3:20 am,30 F ,28 F ,93%,NW,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Cloudy
20/11/2016,3:50 am,28 F ,28 F ,100%,SSE,5 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Cloudy
20/11/2016,4:20 am,28 F ,28 F ,100%,VAR,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Mostly Cloudy
20/11/2016,4:50 am,28 F ,28 F ,100%,SSE,2 mph ,0 mph ,29.1 in ,0.0 in ,0.0 in ,Cloudy
