Transaction,Item,date_time,period_day,weekday_weekend,weekday,wind,condition,temp_f,temp_c,dew_point_f,dew_point_c,wind_speed_mph,wind_gust_mph,wind_speed_kmh,wind_gust_kmh,humidity_%,pressure_in,precipitation_in,precipitation_accumulation_in
91,Tea,2016-10-31 09:22:48,morning,weekday,0,W,Fair,52,11.0,48,8.88888888888889,6,0,9.65604,0.0,0.88,30,0,0
92,Coffee,2016-10-31 09:27:11,morning,weekday,0,W,Fair,52,11.0,48,8.88888888888889,6,0,9.65604,0.0,0.88,30,0,0
93,Bread,2016-10-31 09:29:23,morning,weekday,0,W,Fair,52,11.0,48,8.88888888888889,6,0,9.65604,0.0,0.88,30,0,0
93,Coke,2016-10-31 09:29:23,morning,weekday,0,W,Fair,52,11.0,48,8.88888888888889,6,0,9.65604,0.0,0.88,30,0,0
94,Coffee,2016-10-31 09:39:09,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
94,Coffee,2016-10-31 09:39:09,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
95,Tea,2016-10-31 09:43:37,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
95,Pastry,2016-10-31 09:43:37,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
95,Farm House,2016-10-31 09:43:37,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
96,Pastry,2016-10-31 09:46:48,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
96,Pastry,2016-10-31 09:46:48,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
96,Coffee,2016-10-31 09:46:48,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
96,Juice,2016-10-31 09:46:48,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
97,Coffee,2016-10-31 09:51:11,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
97,Pastry,2016-10-31 09:51:11,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
97,Juice,2016-10-31 09:51:11,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
98,Farm House,2016-10-31 09:52:22,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
99,Pastry,2016-10-31 09:56:37,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
99,Pastry,2016-10-31 09:56:37,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
99,Coffee,2016-10-31 09:56:37,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
99,Bread,2016-10-31 09:56:37,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
100,Bread,2016-10-31 09:58:06,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
101,Coffee,2016-10-31 10:04:02,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
101,Pastry,2016-10-31 10:04:02,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
102,Farm House,2016-10-31 10:04:44,morning,weekday,0,WSW,Fair,54,12.0,48,8.88888888888889,7,0,11.26538,0.0,0.82,30,0,0
103,Bread,2016-10-31 10:07:40,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
104,Coffee,2016-10-31 10:12:48,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
104,Coffee,2016-10-31 10:12:48,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
104,Medialuna,2016-10-31 10:12:48,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
104,Muffin,2016-10-31 10:12:48,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
104,Coffee,2016-10-31 10:12:48,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
105,Coffee,2016-10-31 10:21:29,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
105,Tea,2016-10-31 10:21:29,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
105,Cake,2016-10-31 10:21:29,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
106,Coffee,2016-10-31 10:24:21,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
106,Coffee,2016-10-31 10:24:21,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
106,Pastry,2016-10-31 10:24:21,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
106,Pastry,2016-10-31 10:24:21,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
107,Coffee,2016-10-31 10:27:30,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
107,Tea,2016-10-31 10:27:30,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
108,Farm House,2016-10-31 10:31:05,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
108,Muffin,2016-10-31 10:31:05,morning,weekday,0,W,Fair,54,12.0,50,10.0,8,0,12.87472,0.0,0.88,30,0,0
109,Bread,2016-10-31 10:35:23,morning,weekday,0,W,Fair,55,13.0,50,10.0,10,0,16.0934,0.0,0.82,30,0,0
109,Muffin,2016-10-31 10:35:23,morning,weekday,0,W,Fair,55,13.0,50,10.0,10,0,16.0934,0.0,0.82,30,0,0
109,Pastry,2016-10-31 10:35:23,morning,weekday,0,W,Fair,55,13.0,50,10.0,10,0,16.0934,0.0,0.82,30,0,0
110,Pastry,2016-10-31 10:36:37,morning,weekday,0,W,Fair,55,13.0,50,10.0,10,0,16.0934,0.0,0.82,30,0,0
111,Coffee,2016-10-31 10:38:09,morning,weekday,0,W,Fair,55,13.0,50,10.0,10,0,16.0934,0.0,0.82,30,0,0
112,Coffee,2016-10-31 10:59:17,morning,weekday,0,W,Fair,55,13.0,50,10.0,10,0,16.0934,0.0,0.82,30,0,0
113,Coffee,2016-10-31 11:02:37,morning,weekday,0,W,Fair,55,13.0,50,10.0,10,0,16.0934,0.0,0.82,30,0,0
113,Cake,2016-10-31 11:02:37,morning,weekday,0,W,Fair,55,13.0,50,10.0,10,0,16.0934,0.0,0.82,30,0,0
114,Farm House,2016-10-31 11:05:45,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
115,Bread,2016-10-31 11:08:53,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
116,Coffee,2016-10-31 11:11:01,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
117,Cookies,2016-10-31 11:13:08,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
117,Cake,2016-10-31 11:13:08,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
117,Coffee,2016-10-31 11:13:08,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
117,My-5 Fruit Shoot,2016-10-31 11:13:08,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
118,Cookies,2016-10-31 11:18:29,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
118,Cookies,2016-10-31 11:18:29,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
118,Tea,2016-10-31 11:18:29,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
118,Pastry,2016-10-31 11:18:29,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
119,Coffee,2016-10-31 11:25:56,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
119,Coffee,2016-10-31 11:25:56,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
119,Muffin,2016-10-31 11:25:56,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
120,Farm House,2016-10-31 11:29:01,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
121,Coffee,2016-10-31 11:30:59,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
121,Bread,2016-10-31 11:30:59,morning,weekday,0,WSW,Fair,55,13.0,50,10.0,8,0,12.87472,0.0,0.82,30,0,0
122,Cookies,2016-10-31 11:37:30,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
123,Jam,2016-10-31 11:42:05,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
123,Coffee,2016-10-31 11:42:05,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
123,Coffee,2016-10-31 11:42:05,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
123,Juice,2016-10-31 11:42:05,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
124,Coffee,2016-10-31 11:43:10,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
124,Soup,2016-10-31 11:43:10,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
125,Tea,2016-10-31 11:47:18,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
126,Coffee,2016-10-31 11:52:43,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
126,Jam,2016-10-31 11:52:43,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
127,Farm House,2016-10-31 11:53:11,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
128,Tartine,2016-10-31 11:55:00,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
128,Coffee,2016-10-31 11:55:00,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
128,Tea,2016-10-31 11:55:00,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
129,Coffee,2016-10-31 11:59:23,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
129,Coffee,2016-10-31 11:59:23,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
129,Cake,2016-10-31 11:59:23,morning,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
130,Coffee,2016-10-31 12:03:12,afternoon,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
130,Coffee,2016-10-31 12:03:12,afternoon,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
130,Muffin,2016-10-31 12:03:12,afternoon,weekday,0,W,Fair,55,13.0,50,10.0,9,0,14.48406,0.0,0.82,30,0,0
131,Bread,2016-10-31 12:08:28,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
131,Coffee,2016-10-31 12:08:28,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
132,Tea,2016-10-31 12:14:20,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
132,Juice,2016-10-31 12:14:20,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
132,Pick and Mix Bowls,2016-10-31 12:14:20,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
132,Cookies,2016-10-31 12:14:20,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
133,Hearty & Seasonal,2016-10-31 12:16:32,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
133,Soup,2016-10-31 12:16:32,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
134,Hearty & Seasonal,2016-10-31 12:19:37,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
134,Tea,2016-10-31 12:19:37,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
134,Farm House,2016-10-31 12:19:37,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
135,Bread,2016-10-31 12:20:21,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
136,Tea,2016-10-31 12:27:41,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
136,Soup,2016-10-31 12:27:41,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
137,Farm House,2016-10-31 12:37:07,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
138,Soup,2016-10-31 12:43:35,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
138,Hearty & Seasonal,2016-10-31 12:43:35,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
138,Coffee,2016-10-31 12:43:35,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
139,Bread,2016-10-31 12:50:57,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
139,Muffin,2016-10-31 12:50:57,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
139,Hearty & Seasonal,2016-10-31 12:50:57,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
140,Coffee,2016-10-31 12:53:33,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
140,Coffee,2016-10-31 12:53:33,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
140,Cookies,2016-10-31 12:53:33,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
141,Bread,2016-10-31 12:54:28,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
142,Tea,2016-10-31 12:56:47,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
142,Muffin,2016-10-31 12:56:47,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
143,Tea,2016-10-31 12:59:08,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
144,Soup,2016-10-31 13:02:11,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
144,Hearty & Seasonal,2016-10-31 13:02:11,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,9,0,14.48406,0.0,0.77,30,0,0
145,Coffee,2016-10-31 13:05:49,afternoon,weekday,0,WSW,Partly Cloudy,59,15.0,50,10.0,9,0,14.48406,0.0,0.72,30,0,0
145,Tea,2016-10-31 13:05:49,afternoon,weekday,0,WSW,Partly Cloudy,59,15.0,50,10.0,9,0,14.48406,0.0,0.72,30,0,0
145,Focaccia,2016-10-31 13:05:49,afternoon,weekday,0,WSW,Partly Cloudy,59,15.0,50,10.0,9,0,14.48406,0.0,0.72,30,0,0
146,Sandwich,2016-10-31 13:08:30,afternoon,weekday,0,WSW,Partly Cloudy,59,15.0,50,10.0,9,0,14.48406,0.0,0.72,30,0,0
147,Tartine,2016-10-31 13:09:31,afternoon,weekday,0,WSW,Partly Cloudy,59,15.0,50,10.0,9,0,14.48406,0.0,0.72,30,0,0
147,Coffee,2016-10-31 13:09:31,afternoon,weekday,0,WSW,Partly Cloudy,59,15.0,50,10.0,9,0,14.48406,0.0,0.72,30,0,0
148,Fudge,2016-10-31 13:21:17,afternoon,weekday,0,WSW,Partly Cloudy,59,15.0,50,10.0,9,0,14.48406,0.0,0.72,30,0,0
148,Coffee,2016-10-31 13:21:17,afternoon,weekday,0,WSW,Partly Cloudy,59,15.0,50,10.0,9,0,14.48406,0.0,0.72,30,0,0
148,Coffee,2016-10-31 13:21:17,afternoon,weekday,0,WSW,Partly Cloudy,59,15.0,50,10.0,9,0,14.48406,0.0,0.72,30,0,0
149,Coffee,2016-10-31 13:26:03,afternoon,weekday,0,WSW,Partly Cloudy,59,15.0,50,10.0,9,0,14.48406,0.0,0.72,30,0,0
150,Bread,2016-10-31 13:31:33,afternoon,weekday,0,WSW,Partly Cloudy,59,15.0,50,10.0,9,0,14.48406,0.0,0.72,30,0,0
151,Coke,2016-10-31 13:50:17,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
151,Soup,2016-10-31 13:50:17,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
152,Muffin,2016-10-31 13:51:18,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
153,Tea,2016-10-31 13:55:22,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
153,Coffee,2016-10-31 13:55:22,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
153,Cookies,2016-10-31 13:55:22,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
153,Muffin,2016-10-31 13:55:22,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
154,Mighty Protein,2016-10-31 14:00:21,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
154,Hearty & Seasonal,2016-10-31 14:00:21,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
154,Coffee,2016-10-31 14:00:21,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
154,Coke,2016-10-31 14:00:21,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
155,Tea,2016-10-31 14:01:30,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
155,Muffin,2016-10-31 14:01:30,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
155,Sandwich,2016-10-31 14:01:30,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
156,Coffee,2016-10-31 14:04:16,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
156,Muffin,2016-10-31 14:04:16,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,10,0,16.0934,0.0,0.77,30,0,0
157,Coffee,2016-10-31 14:05:07,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,8,0,12.87472,0.0,0.77,30,0,0
157,Bread,2016-10-31 14:05:07,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,8,0,12.87472,0.0,0.77,30,0,0
158,Coffee,2016-10-31 14:20:29,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,8,0,12.87472,0.0,0.77,30,0,0
158,Muffin,2016-10-31 14:20:29,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,8,0,12.87472,0.0,0.77,30,0,0
159,Bread,2016-10-31 14:22:31,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,8,0,12.87472,0.0,0.77,30,0,0
159,Hot chocolate,2016-10-31 14:22:31,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,8,0,12.87472,0.0,0.77,30,0,0
159,Cookies,2016-10-31 14:22:31,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,8,0,12.87472,0.0,0.77,30,0,0
160,Mineral water,2016-10-31 14:35:27,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
160,Muffin,2016-10-31 14:35:27,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
161,Tea,2016-10-31 14:42:34,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
162,Muffin,2016-10-31 14:44:48,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
163,Coffee,2016-10-31 14:47:16,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
163,Juice,2016-10-31 14:47:16,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
164,Coffee,2016-10-31 14:47:36,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
164,Muffin,2016-10-31 14:47:36,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
165,Tea,2016-10-31 14:48:49,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
166,Coffee,2016-10-31 14:49:28,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
166,Muffin,2016-10-31 14:49:28,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
167,Sandwich,2016-10-31 14:50:42,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
167,Hearty & Seasonal,2016-10-31 14:50:42,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
167,Bread,2016-10-31 14:50:42,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
167,Mineral water,2016-10-31 14:50:42,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
168,Tea,2016-10-31 14:56:25,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
168,Coffee,2016-10-31 14:56:25,afternoon,weekday,0,W,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
169,Mineral water,2016-10-31 15:05:17,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
170,Coffee,2016-10-31 15:16:49,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
171,Soup,2016-10-31 15:20:16,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
171,Tea,2016-10-31 15:20:16,afternoon,weekday,0,WSW,Fair,57,14.0,50,10.0,7,0,11.26538,0.0,0.77,30,0,0
172,Bread,2016-10-31 17:06:47,evening,weekday,0,WSW,Fair,50,10.0,46,7.777777777777779,6,0,9.65604,0.0,0.87,30,0,0
172,Coffee,2016-10-31 17:06:47,evening,weekday,0,WSW,Fair,50,10.0,46,7.777777777777779,6,0,9.65604,0.0,0.87,30,0,0
173,Bread,2016-10-31 17:08:09,evening,weekday,0,WSW,Fair,50,10.0,46,7.777777777777779,6,0,9.65604,0.0,0.87,30,0,0
173,Muffin,2016-10-31 17:08:09,evening,weekday,0,WSW,Fair,50,10.0,46,7.777777777777779,6,0,9.65604,0.0,0.87,30,0,0
174,Coffee,2016-10-31 17:40:21,evening,weekday,0,WSW,Fair,50,10.0,46,7.777777777777779,6,0,9.65604,0.0,0.87,30,0,0
175,Bread,2016-10-31 17:49:42,evening,weekday,0,WSW,Fair,50,10.0,46,7.777777777777779,6,0,9.65604,0.0,0.87,30,0,0
176,Cookies,2016-10-31 18:22:24,evening,weekday,0,WSW,Partly Cloudy,52,11.0,50,10.0,2,0,3.21868,0.0,0.94,30,0,0
176,Coffee,2016-10-31 18:22:24,evening,weekday,0,WSW,Partly Cloudy,52,11.0,50,10.0,2,0,3.21868,0.0,0.94,30,0,0
178,Coffee,2016-11-01 07:51:20,morning,weekday,1,VAR,Fair,36,2.0,34,1.1111111111111112,3,0,4.82802,0.0,0.93,30,0,0
178,Pastry,2016-11-01 07:51:20,morning,weekday,1,VAR,Fair,36,2.0,34,1.1111111111111112,3,0,4.82802,0.0,0.93,30,0,0
179,Coffee,2016-11-01 08:20:50,morning,weekday,1,VAR,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
179,Pastry,2016-11-01 08:20:50,morning,weekday,1,VAR,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
180,Jam,2016-11-01 08:22:28,morning,weekday,1,VAR,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
180,Tea,2016-11-01 08:22:28,morning,weekday,1,VAR,Fair,36,2.0,36,2.2222222222222223,3,0,4.82802,0.0,1.0,30,0,0
181,Tea,2016-11-01 08:45:20,morning,weekday,1,SSW,Fair,37,3.0,37,2.7777777777777777,2,0,3.21868,0.0,1.0,30,0,0
181,Tea,2016-11-01 08:45:20,morning,weekday,1,SSW,Fair,37,3.0,37,2.7777777777777777,2,0,3.21868,0.0,1.0,30,0,0
182,Pastry,2016-11-01 09:07:47,morning,weekday,1,WSW,Fair,41,5.0,37,2.7777777777777777,2,0,3.21868,0.0,0.87,30,0,0
