Transaction,Item,date_time,period_day,weekday_weekend,weekday
228,Coffee,2016-11-01 13:33:54,afternoon,weekday,1
229,Hearty & Seasonal,2016-11-01 13:37:48,afternoon,weekday,1
229,Bread,2016-11-01 13:37:48,afternoon,weekday,1
230,Alfajores,2016-11-01 13:41:53,afternoon,weekday,1
231,Cake,2016-11-01 13:45:21,afternoon,weekday,1
232,Tea,2016-11-01 14:10:03,afternoon,weekday,1
232,Tea,2016-11-01 14:10:03,afternoon,weekday,1
232,Bread,2016-11-01 14:10:03,afternoon,weekday,1
233,Coffee,2016-11-01 14:13:26,afternoon,weekday,1
233,Tea,2016-11-01 14:13:26,afternoon,weekday,1
233,Bread,2016-11-01 14:13:26,afternoon,weekday,1
233,Soup,2016-11-01 14:13:26,afternoon,weekday,1
234,Coffee,2016-11-01 14:14:01,afternoon,weekday,1
234,Coffee,2016-11-01 14:14:01,afternoon,weekday,1
235,Scandinavian,2016-11-01 14:18:52,afternoon,weekday,1
236,Fudge,2016-11-01 14:22:07,afternoon,weekday,1
237,Coffee,2016-11-01 14:25:14,afternoon,weekday,1
237,Sandwich,2016-11-01 14:25:14,afternoon,weekday,1
238,Tea,2016-11-01 14:37:16,afternoon,weekday,1
238,Bread,2016-11-01 14:37:16,afternoon,weekday,1
238,Cookies,2016-11-01 14:37:16,afternoon,weekday,1
238,Pastry,2016-11-01 14:37:16,afternoon,weekday,1
239,Muffin,2016-11-01 14:37:26,afternoon,weekday,1
240,Scandinavian,2016-11-01 14:42:31,afternoon,weekday,1
241,Jam,2016-11-01 14:54:33,afternoon,weekday,1
241,Tea,2016-11-01 14:54:33,afternoon,weekday,1
242,Juice,2016-11-01 15:02:23,afternoon,weekday,1
242,Tea,2016-11-01 15:02:23,afternoon,weekday,1
242,Alfajores,2016-11-01 15:02:23,afternoon,weekday,1
243,Cake,2016-11-01 15:18:43,afternoon,weekday,1
243,Muffin,2016-11-01 15:18:43,afternoon,weekday,1
243,Coffee,2016-11-01 15:18:43,afternoon,weekday,1
243,Soup,2016-11-01 15:18:43,afternoon,weekday,1
244,Hot chocolate,2016-11-01 15:33:18,afternoon,weekday,1
244,Cake,2016-11-01 15:33:18,afternoon,weekday,1
244,Coffee,2016-11-01 15:33:18,afternoon,weekday,1
245,Cake,2016-11-01 15:37:30,afternoon,weekday,1
245,Cookies,2016-11-01 15:37:30,afternoon,weekday,1
246,Tea,2016-11-01 15:48:44,afternoon,weekday,1
246,Bread,2016-11-01 15:48:44,afternoon,weekday,1
247,Alfajores,2016-11-01 16:07:11,afternoon,weekday,1
247,Coffee,2016-11-01 16:07:11,afternoon,weekday,1
247,Coffee,2016-11-01 16:07:11,afternoon,weekday,1
247,Coffee,2016-11-01 16:07:11,afternoon,weekday,1
247,Juice,2016-11-01 16:07:11,afternoon,weekday,1
248,Coffee,2016-11-01 16:08:22,afternoon,weekday,1
248,Tea,2016-11-01 16:08:22,afternoon,weekday,1
248,Soup,2016-11-01 16:08:22,afternoon,weekday,1
249,Hot chocolate,2016-11-01 16:10:03,afternoon,weekday,1
250,Cookies,2016-11-01 16:10:42,afternoon,weekday,1
251,Coffee,2016-11-01 16:26:55,afternoon,weekday,1
251,Medialuna,2016-11-01 16:26:55,afternoon,weekday,1
252,Bread,2016-11-01 16:28:57,afternoon,weekday,1
252,Eggs,2016-11-01 16:28:57,afternoon,weekday,1
253,Scandinavian,2016-11-01 17:46:13,evening,weekday,1
254,Medialuna,2016-11-01 18:43:55,evening,weekday,1
255,Coffee,2016-11-02 08:02:20,morning,weekday,2
255,Coffee,2016-11-02 08:02:20,morning,weekday,2
255,Pastry,2016-11-02 08:02:20,morning,weekday,2
256,Coffee,2016-11-02 08:05:03,morning,weekday,2
256,Bread,2016-11-02 08:05:03,morning,weekday,2
257,Bread,2016-11-02 08:07:05,morning,weekday,2
257,Coffee,2016-11-02 08:07:05,morning,weekday,2
257,Pastry,2016-11-02 08:07:05,morning,weekday,2
258,Coffee,2016-11-02 08:08:45,morning,weekday,2
258,Pastry,2016-11-02 08:08:45,morning,weekday,2
259,Pastry,2016-11-02 08:11:35,morning,weekday,2
260,Coffee,2016-11-02 08:12:03,morning,weekday,2
261,Coffee,2016-11-02 08:12:51,morning,weekday,2
262,Coffee,2016-11-02 08:29:04,morning,weekday,2
262,Hot chocolate,2016-11-02 08:29:04,morning,weekday,2
262,Pastry,2016-11-02 08:29:04,morning,weekday,2
263,Coke,2016-11-02 08:53:32,morning,weekday,2
264,Coffee,2016-11-02 09:02:24,morning,weekday,2
264,Jam,2016-11-02 09:02:24,morning,weekday,2
265,Tea,2016-11-02 09:03:13,morning,weekday,2
266,Bread,2016-11-02 09:05:25,morning,weekday,2
266,Pastry,2016-11-02 09:05:25,morning,weekday,2
267,Coffee,2016-11-02 09:18:53,morning,weekday,2
267,Alfajores,2016-11-02 09:18:53,morning,weekday,2
267,Farm House,2016-11-02 09:18:53,morning,weekday,2
268,Tea,2016-11-02 09:22:47,morning,weekday,2
268,Pastry,2016-11-02 09:22:47,morning,weekday,2
269,Bread,2016-11-02 09:25:31,morning,weekday,2
270,Coffee,2016-11-02 09:27:58,morning,weekday,2
270,Jam,2016-11-02 09:27:58,morning,weekday,2
271,Coffee,2016-11-02 09:33:47,morning,weekday,2
271,Tea,2016-11-02 09:33:47,morning,weekday,2
271,Coffee,2016-11-02 09:33:47,morning,weekday,2
271,Pastry,2016-11-02 09:33:47,morning,weekday,2
272,Farm House,2016-11-02 09:35:10,morning,weekday,2
274,Coffee,2016-11-02 09:52:58,morning,weekday,2
274,Bread,2016-11-02 09:52:58,morning,weekday,2
274,Pastry,2016-11-02 09:52:58,morning,weekday,2
275,Farm House,2016-11-02 09:53:28,morning,weekday,2
276,Coffee,2016-11-02 09:54:47,morning,weekday,2
276,Coffee,2016-11-02 09:54:47,morning,weekday,2
276,Pastry,2016-11-02 09:54:47,morning,weekday,2
277,Farm House,2016-11-02 10:12:15,morning,weekday,2
278,Coffee,2016-11-02 10:13:27,morning,weekday,2
278,Pastry,2016-11-02 10:13:27,morning,weekday,2
279,Coffee,2016-11-02 10:15:48,morning,weekday,2
280,Coffee,2016-11-02 10:17:22,morning,weekday,2
280,Pastry,2016-11-02 10:17:22,morning,weekday,2
281,Bread,2016-11-02 10:29:56,morning,weekday,2
281,Bread,2016-11-02 10:29:56,morning,weekday,2
282,Bread,2016-11-02 10:37:45,morning,weekday,2
282,Coffee,2016-11-02 10:37:45,morning,weekday,2
282,Pastry,2016-11-02 10:37:45,morning,weekday,2
283,Pastry,2016-11-02 10:44:50,morning,weekday,2
283,Coffee,2016-11-02 10:44:50,morning,weekday,2
284,Coffee,2016-11-02 10:48:08,morning,weekday,2
284,Farm House,2016-11-02 10:48:08,morning,weekday,2
285,Farm House,2016-11-02 10:52:20,morning,weekday,2
285,Farm House,2016-11-02 10:52:20,morning,weekday,2
285,Pastry,2016-11-02 10:52:20,morning,weekday,2
286,Bread,2016-11-02 10:53:48,morning,weekday,2
286,Juice,2016-11-02 10:53:48,morning,weekday,2
286,Alfajores,2016-11-02 10:53:48,morning,weekday,2
287,Coffee,2016-11-02 10:56:40,morning,weekday,2
287,Pastry,2016-11-02 10:56:40,morning,weekday,2
288,Bread,2016-11-02 10:59:16,morning,weekday,2
288,Alfajores,2016-11-02 10:59:16,morning,weekday,2
289,Bread,2016-11-02 11:00:57,morning,weekday,2
290,Coffee,2016-11-02 11:03:49,morning,weekday,2
290,Cookies,2016-11-02 11:03:49,morning,weekday,2
291,Coffee,2016-11-02 11:04:47,morning,weekday,2
292,Cookies,2016-11-02 11:15:13,morning,weekday,2
293,Hearty & Seasonal,2016-11-02 11:29:15,morning,weekday,2
294,Coffee,2016-11-02 11:35:36,morning,weekday,2
295,Jam,2016-11-02 11:39:45,morning,weekday,2
295,Tartine,2016-11-02 11:39:45,morning,weekday,2
295,Bread,2016-11-02 11:39:45,morning,weekday,2
296,Farm House,2016-11-02 11:58:42,morning,weekday,2
296,Scandinavian,2016-11-02 11:58:42,morning,weekday,2
297,Hearty & Seasonal,2016-11-02 12:06:51,afternoon,weekday,2
297,Coffee,2016-11-02 12:06:51,afternoon,weekday,2
297,Muffin,2016-11-02 12:06:51,afternoon,weekday,2
297,Scandinavian,2016-11-02 12:06:51,afternoon,weekday,2
298,Tartine,2016-11-02 12:11:56,afternoon,weekday,2
298,Pick and Mix Bowls,2016-11-02 12:11:56,afternoon,weekday,2
298,Coffee,2016-11-02 12:11:56,afternoon,weekday,2
298,Coke,2016-11-02 12:11:56,afternoon,weekday,2
299,Bread,2016-11-02 12:14:15,afternoon,weekday,2
300,Scandinavian,2016-11-02 12:18:15,afternoon,weekday,2
300,Farm House,2016-11-02 12:18:15,afternoon,weekday,2
300,Alfajores,2016-11-02 12:18:15,afternoon,weekday,2
300,Coffee,2016-11-02 12:18:15,afternoon,weekday,2
300,Coffee,2016-11-02 12:18:15,afternoon,weekday,2
301,Juice,2016-11-02 12:24:06,afternoon,weekday,2
301,Mineral water,2016-11-02 12:24:06,afternoon,weekday,2
301,Soup,2016-11-02 12:24:06,afternoon,weekday,2
302,Soup,2016-11-02 12:27:31,afternoon,weekday,2
302,Tea,2016-11-02 12:27:31,afternoon,weekday,2
303,Juice,2016-11-02 12:30:42,afternoon,weekday,2
303,Tea,2016-11-02 12:30:42,afternoon,weekday,2
303,Cookies,2016-11-02 12:30:42,afternoon,weekday,2
303,Soup,2016-11-02 12:30:42,afternoon,weekday,2
304,Hearty & Seasonal,2016-11-02 12:33:51,afternoon,weekday,2
304,Tea,2016-11-02 12:33:51,afternoon,weekday,2
305,Fudge,2016-11-02 12:35:41,afternoon,weekday,2
306,Coffee,2016-11-02 12:39:02,afternoon,weekday,2
306,Mineral water,2016-11-02 12:39:02,afternoon,weekday,2
306,Juice,2016-11-02 12:39:02,afternoon,weekday,2
306,Soup,2016-11-02 12:39:02,afternoon,weekday,2
307,Hearty & Seasonal,2016-11-02 12:52:44,afternoon,weekday,2
308,Hearty & Seasonal,2016-11-02 12:54:49,afternoon,weekday,2
308,Smoothies,2016-11-02 12:54:49,afternoon,weekday,2
309,Hearty & Seasonal,2016-11-02 12:56:40,afternoon,weekday,2
309,Tea,2016-11-02 12:56:40,afternoon,weekday,2
310,Coffee,2016-11-02 13:02:57,afternoon,weekday,2
310,Sandwich,2016-11-02 13:02:57,afternoon,weekday,2
310,Sandwich,2016-11-02 13:02:57,afternoon,weekday,2
311,Cookies,2016-11-02 13:09:40,afternoon,weekday,2
311,Farm House,2016-11-02 13:09:40,afternoon,weekday,2
312,Soup,2016-11-02 13:11:57,afternoon,weekday,2
312,Tea,2016-11-02 13:11:57,afternoon,weekday,2
312,Juice,2016-11-02 13:11:57,afternoon,weekday,2
313,Soup,2016-11-02 13:12:44,afternoon,weekday,2
314,Coffee,2016-11-02 13:16:48,afternoon,weekday,2
316,Bread,2016-11-02 13:23:56,afternoon,weekday,2
317,Cookies,2016-11-02 13:42:15,afternoon,weekday,2
317,Tea,2016-11-02 13:42:15,afternoon,weekday,2
318,Soup,2016-11-02 13:46:42,afternoon,weekday,2
318,Hearty & Seasonal,2016-11-02 13:46:42,afternoon,weekday,2
318,Bread,2016-11-02 13:46:42,afternoon,weekday,2
319,Coffee,2016-11-02 13:50:59,afternoon,weekday,2
320,Coffee,2016-11-02 13:58:39,afternoon,weekday,2
321,Coffee,2016-11-02 14:00:37,afternoon,weekday,2
321,Tea,2016-11-02 14:00:37,afternoon,weekday,2
322,Bread,2016-11-02 14:01:20,afternoon,weekday,2
323,Tea,2016-11-02 14:05:20,afternoon,weekday,2
324,Coffee,2016-11-02 14:11:14,afternoon,weekday,2
324,Tea,2016-11-02 14:11:14,afternoon,weekday,2
325,Coffee,2016-11-02 14:11:50,afternoon,weekday,2
326,Fudge,2016-11-02 14:34:44,afternoon,weekday,2
327,Tea,2016-11-02 15:03:25,afternoon,weekday,2
328,Soup,2016-11-02 15:25:57,afternoon,weekday,2
328,Tea,2016-11-02 15:25:57,afternoon,weekday,2
329,Juice,2016-11-02 15:33:54,afternoon,weekday,2
330,Alfajores,2016-11-02 15:46:22,afternoon,weekday,2
331,Bread,2016-11-02 15:57:42,afternoon,weekday,2
332,Coffee,2016-11-02 16:25:49,afternoon,weekday,2
332,Alfajores,2016-11-02 16:25:49,afternoon,weekday,2
333,Juice,2016-11-02 16:54:35,afternoon,weekday,2
333,Alfajores,2016-11-02 16:54:35,afternoon,weekday,2
333,Cookies,2016-11-02 16:54:35,afternoon,weekday,2
333,Pick and Mix Bowls,2016-11-02 16:54:35,afternoon,weekday,2
333,Mineral water,2016-11-02 16:54:35,afternoon,weekday,2
334,Coffee,2016-11-02 17:01:56,evening,weekday,2
334,Alfajores,2016-11-02 17:01:56,evening,weekday,2
335,Fudge,2016-11-02 17:41:01,evening,weekday,2
336,Mighty Protein,2016-11-02 18:08:40,evening,weekday,2
336,Juice,2016-11-02 18:08:40,evening,weekday,2
337,Coffee,2016-11-02 18:13:04,evening,weekday,2
337,Mineral water,2016-11-02 18:13:04,evening,weekday,2
337,Alfajores,2016-11-02 18:13:04,evening,weekday,2
338,Mighty Protein,2016-11-02 18:19:43,evening,weekday,2
338,Coffee,2016-11-02 18:19:43,evening,weekday,2
339,Alfajores,2016-11-02 18:40:02,evening,weekday,2
340,Coffee,2016-11-03 07:46:50,morning,weekday,3
340,Bread,2016-11-03 07:46:50,morning,weekday,3
341,Medialuna,2016-11-03 07:50:50,morning,weekday,3
341,Medialuna,2016-11-03 07:50:50,morning,weekday,3
342,Medialuna,2016-11-03 08:01:08,morning,weekday,3
342,Bread,2016-11-03 08:01:08,morning,weekday,3
343,Farm House,2016-11-03 08:07:16,morning,weekday,3
344,Coffee,2016-11-03 08:08:26,morning,weekday,3
344,Pastry,2016-11-03 08:08:26,morning,weekday,3
345,Farm House,2016-11-03 08:09:59,morning,weekday,3
346,Coffee,2016-11-03 08:15:21,morning,weekday,3
346,Coffee,2016-11-03 08:15:21,morning,weekday,3
346,Pastry,2016-11-03 08:15:21,morning,weekday,3
346,Pastry,2016-11-03 08:15:21,morning,weekday,3
346,Coffee,2016-11-03 08:15:21,morning,weekday,3
347,Medialuna,2016-11-03 08:40:43,morning,weekday,3
348,Bread,2016-11-03 08:49:23,morning,weekday,3
348,Tea,2016-11-03 08:49:23,morning,weekday,3
348,Sandwich,2016-11-03 08:49:23,morning,weekday,3
349,Bread,2016-11-03 08:54:40,morning,weekday,3
350,Jam,2016-11-03 09:00:24,morning,weekday,3
350,Coffee,2016-11-03 09:00:24,morning,weekday,3
350,Farm House,2016-11-03 09:00:24,morning,weekday,3
351,Focaccia,2016-11-03 09:02:32,morning,weekday,3
352,Bread,2016-11-03 09:06:17,morning,weekday,3
353,Tartine,2016-11-03 09:08:32,morning,weekday,3
353,Pastry,2016-11-03 09:08:32,morning,weekday,3
353,Bread,2016-11-03 09:08:32,morning,weekday,3
353,My-5 Fruit Shoot,2016-11-03 09:08:32,morning,weekday,3
354,Farm House,2016-11-03 09:13:37,morning,weekday,3
354,Pastry,2016-11-03 09:13:37,morning,weekday,3
355,Bread,2016-11-03 09:19:54,morning,weekday,3
355,Pastry,2016-11-03 09:19:54,morning,weekday,3
356,Pastry,2016-11-03 09:24:38,morning,weekday,3
356,Bread,2016-11-03 09:24:38,morning,weekday,3
357,Jam,2016-11-03 09:31:19,morning,weekday,3
357,Coffee,2016-11-03 09:31:19,morning,weekday,3
358,Farm House,2016-11-03 09:34:00,morning,weekday,3
359,Bread,2016-11-03 09:34:56,morning,weekday,3
359,Pastry,2016-11-03 09:34:56,morning,weekday,3
360,Coffee,2016-11-03 09:44:36,morning,weekday,3
360,Tea,2016-11-03 09:44:36,morning,weekday,3
360,Bread,2016-11-03 09:44:36,morning,weekday,3
361,Jam,2016-11-03 09:45:20,morning,weekday,3
363,Pastry,2016-11-03 09:57:55,morning,weekday,3
363,Medialuna,2016-11-03 09:57:55,morning,weekday,3
363,Medialuna,2016-11-03 09:57:55,morning,weekday,3
364,Coffee,2016-11-03 09:59:18,morning,weekday,3
365,Tea,2016-11-03 10:01:12,morning,weekday,3
366,Bread,2016-11-03 10:04:37,morning,weekday,3
367,Bread,2016-11-03 10:10:26,morning,weekday,3
367,Pastry,2016-11-03 10:10:26,morning,weekday,3
368,Pastry,2016-11-03 10:13:05,morning,weekday,3
369,Farm House,2016-11-03 10:26:03,morning,weekday,3
370,Tea,2016-11-03 10:27:05,morning,weekday,3
371,Coffee,2016-11-03 10:39:12,morning,weekday,3
371,Brownie,2016-11-03 10:39:12,morning,weekday,3
371,Alfajores,2016-11-03 10:39:12,morning,weekday,3
371,Fudge,2016-11-03 10:39:12,morning,weekday,3
372,Bread,2016-11-03 10:48:46,morning,weekday,3
372,Fudge,2016-11-03 10:48:46,morning,weekday,3
372,Cookies,2016-11-03 10:48:46,morning,weekday,3
373,Coffee,2016-11-03 11:03:49,morning,weekday,3
374,Bread,2016-11-03 11:05:44,morning,weekday,3
375,Coffee,2016-11-03 11:15:14,morning,weekday,3
375,Coffee,2016-11-03 11:15:14,morning,weekday,3
375,Jam,2016-11-03 11:15:14,morning,weekday,3
375,Pastry,2016-11-03 11:15:14,morning,weekday,3
376,Soup,2016-11-03 11:20:31,morning,weekday,3
376,Coffee,2016-11-03 11:20:31,morning,weekday,3
377,Smoothies,2016-11-03 11:23:16,morning,weekday,3
377,Soup,2016-11-03 11:23:16,morning,weekday,3
377,Hearty & Seasonal,2016-11-03 11:23:16,morning,weekday,3
377,Pastry,2016-11-03 11:23:16,morning,weekday,3
378,Pastry,2016-11-03 11:31:01,morning,weekday,3
378,Bread,2016-11-03 11:31:01,morning,weekday,3
379,Pastry,2016-11-03 11:47:18,morning,weekday,3
379,Medialuna,2016-11-03 11:47:18,morning,weekday,3
380,Tea,2016-11-03 11:51:52,morning,weekday,3
380,Coffee,2016-11-03 11:51:52,morning,weekday,3
381,Bread,2016-11-03 11:53:09,morning,weekday,3
381,Cookies,2016-11-03 11:53:09,morning,weekday,3
382,Coffee,2016-11-03 12:01:18,afternoon,weekday,3
382,Coffee,2016-11-03 12:01:18,afternoon,weekday,3
382,Bread,2016-11-03 12:01:18,afternoon,weekday,3
382,Hearty & Seasonal,2016-11-03 12:01:18,afternoon,weekday,3
382,Pick and Mix Bowls,2016-11-03 12:01:18,afternoon,weekday,3
382,Sandwich,2016-11-03 12:01:18,afternoon,weekday,3
382,Focaccia,2016-11-03 12:01:18,afternoon,weekday,3
383,Coffee,2016-11-03 12:02:49,afternoon,weekday,3
384,Coffee,2016-11-03 12:05:25,afternoon,weekday,3
384,Sandwich,2016-11-03 12:05:25,afternoon,weekday,3
384,Brownie,2016-11-03 12:05:25,afternoon,weekday,3
385,Brownie,2016-11-03 12:07:24,afternoon,weekday,3
385,Cookies,2016-11-03 12:07:24,afternoon,weekday,3
386,Coffee,2016-11-03 12:12:03,afternoon,weekday,3
387,Coffee,2016-11-03 12:16:15,afternoon,weekday,3
388,Sandwich,2016-11-03 12:23:47,afternoon,weekday,3
388,Bread,2016-11-03 12:23:47,afternoon,weekday,3
388,Coffee,2016-11-03 12:23:47,afternoon,weekday,3
389,Coffee,2016-11-03 12:37:58,afternoon,weekday,3
389,Hot chocolate,2016-11-03 12:37:58,afternoon,weekday,3
390,Tea,2016-11-03 12:47:09,afternoon,weekday,3
391,Sandwich,2016-11-03 13:02:37,afternoon,weekday,3
391,Coffee,2016-11-03 13:02:37,afternoon,weekday,3
391,Brownie,2016-11-03 13:02:37,afternoon,weekday,3
392,Brownie,2016-11-03 13:19:57,afternoon,weekday,3
392,Pastry,2016-11-03 13:19:57,afternoon,weekday,3
392,Focaccia,2016-11-03 13:19:57,afternoon,weekday,3
392,Farm House,2016-11-03 13:19:57,afternoon,weekday,3
393,Cake,2016-11-03 13:30:57,afternoon,weekday,3
393,Focaccia,2016-11-03 13:30:57,afternoon,weekday,3
394,Soup,2016-11-03 13:35:48,afternoon,weekday,3
394,Hearty & Seasonal,2016-11-03 13:35:48,afternoon,weekday,3
394,Mineral water,2016-11-03 13:35:48,afternoon,weekday,3
395,Hearty & Seasonal,2016-11-03 13:36:09,afternoon,weekday,3
396,Hearty & Seasonal,2016-11-03 13:37:53,afternoon,weekday,3
397,Coffee,2016-11-03 13:41:42,afternoon,weekday,3
397,Coffee,2016-11-03 13:41:42,afternoon,weekday,3
397,Pastry,2016-11-03 13:41:42,afternoon,weekday,3
398,Coffee,2016-11-03 14:00:26,afternoon,weekday,3
399,Tea,2016-11-03 14:03:07,afternoon,weekday,3
399,Cake,2016-11-03 14:03:07,afternoon,weekday,3
400,Coffee,2016-11-03 14:09:44,afternoon,weekday,3
400,Soup,2016-11-03 14:09:44,afternoon,weekday,3
401,Bread,2016-11-03 14:14:56,afternoon,weekday,3
401,Focaccia,2016-11-03 14:14:56,afternoon,weekday,3
401,Fudge,2016-11-03 14:14:56,afternoon,weekday,3
402,Hot chocolate,2016-11-03 14:16:50,afternoon,weekday,3
402,Coffee,2016-11-03 14:16:50,afternoon,weekday,3
402,Alfajores,2016-11-03 14:16:50,afternoon,weekday,3
403,Brownie,2016-11-03 14:26:27,afternoon,weekday,3
403,Pastry,2016-11-03 14:26:27,afternoon,weekday,3
403,Cake,2016-11-03 14:26:27,afternoon,weekday,3
404,Medialuna,2016-11-03 14:40:15,afternoon,weekday,3
404,Alfajores,2016-11-03 14:40:15,afternoon,weekday,3
404,Dulce de Leche,2016-11-03 14:40:15,afternoon,weekday,3
405,Dulce de Leche,2016-11-03 14:41:13,afternoon,weekday,3
405,Alfajores,2016-11-03 14:41:13,afternoon,weekday,3
406,Bread,2016-11-03 14:48:35,afternoon,weekday,3
406,Cake,2016-11-03 14:48:35,afternoon,weekday,3
407,Cake,2016-11-03 14:51:45,afternoon,weekday,3
407,Coffee,2016-11-03 14:51:45,afternoon,weekday,3
408,Bread,2016-11-03 15:00:24,afternoon,weekday,3
409,Sandwich,2016-11-03 15:01:52,afternoon,weekday,3
410,Bread,2016-11-03 15:06:48,afternoon,weekday,3
410,Coffee,2016-11-03 15:06:48,afternoon,weekday,3
410,Alfajores,2016-11-03 15:06:48,afternoon,weekday,3
410,Medialuna,2016-11-03 15:06:48,afternoon,weekday,3
411,Coffee,2016-11-03 15:19:41,afternoon,weekday,3
412,Bread,2016-11-03 15:23:33,afternoon,weekday,3
412,Alfajores,2016-11-03 15:23:33,afternoon,weekday,3
413,Tea,2016-11-03 15:27:03,afternoon,weekday,3
413,Coffee,2016-11-03 15:27:03,afternoon,weekday,3
414,Bread,2016-11-03 15:33:17,afternoon,weekday,3
415,Dulce de Leche,2016-11-03 15:33:40,afternoon,weekday,3
416,Farm House,2016-11-03 15:40:11,afternoon,weekday,3
417,Fudge,2016-11-03 15:41:18,afternoon,weekday,3
418,Coffee,2016-11-03 15:42:41,afternoon,weekday,3
419,Coffee,2016-11-03 15:55:46,afternoon,weekday,3
419,Alfajores,2016-11-03 15:55:46,afternoon,weekday,3
419,Juice,2016-11-03 15:55:46,afternoon,weekday,3
419,Ella's Kitchen Pouches,2016-11-03 15:55:46,afternoon,weekday,3
419,Brownie,2016-11-03 15:55:46,afternoon,weekday,3
420,Alfajores,2016-11-03 15:59:29,afternoon,weekday,3
421,Alfajores,2016-11-03 16:06:19,afternoon,weekday,3
421,Brownie,2016-11-03 16:06:19,afternoon,weekday,3
421,Cookies,2016-11-03 16:06:19,afternoon,weekday,3
421,Bread,2016-11-03 16:06:19,afternoon,weekday,3
421,Juice,2016-11-03 16:06:19,afternoon,weekday,3
422,Cake,2016-11-03 16:10:01,afternoon,weekday,3
422,Cookies,2016-11-03 16:10:01,afternoon,weekday,3
423,Pick and Mix Bowls,2016-11-03 16:17:24,afternoon,weekday,3
424,Coffee,2016-11-03 16:28:32,afternoon,weekday,3
425,Farm House,2016-11-03 16:42:40,afternoon,weekday,3
426,Tea,2016-11-03 17:15:20,evening,weekday,3
427,Coffee,2016-11-03 17:25:09,evening,weekday,3
428,Focaccia,2016-11-03 17:29:00,evening,weekday,3
428,Farm House,2016-11-03 17:29:00,evening,weekday,3
429,Dulce de Leche,2016-11-03 17:32:25,evening,weekday,3
430,Juice,2016-11-03 17:40:05,evening,weekday,3
430,My-5 Fruit Shoot,2016-11-03 17:40:05,evening,weekday,3
430,Ella's Kitchen Pouches,2016-11-03 17:40:05,evening,weekday,3
430,Cookies,2016-11-03 17:40:05,evening,weekday,3
431,Bread,2016-11-03 17:45:07,evening,weekday,3
432,Hot chocolate,2016-11-03 18:07:31,evening,weekday,3
433,Coffee,2016-11-03 18:08:19,evening,weekday,3
435,Coffee,2016-11-03 18:51:13,evening,weekday,3
436,Coffee,2016-11-03 19:00:19,evening,weekday,3
437,Medialuna,2016-11-04 07:32:33,morning,weekday,4
438,Bread,2016-11-04 08:34:28,morning,weekday,4
438,Tea,2016-11-04 08:34:28,morning,weekday,4
438,Jam,2016-11-04 08:34:28,morning,weekday,4
439,Farm House,2016-11-04 08:36:49,morning,weekday,4
440,Bread,2016-11-04 08:40:07,morning,weekday,4
441,Coffee,2016-11-04 08:45:42,morning,weekday,4
442,Medialuna,2016-11-04 08:53:11,morning,weekday,4
442,Coffee,2016-11-04 08:53:11,morning,weekday,4
443,Bread,2016-11-04 09:02:15,morning,weekday,4
444,Medialuna,2016-11-04 09:05:15,morning,weekday,4
444,Pastry,2016-11-04 09:05:15,morning,weekday,4
444,Medialuna,2016-11-04 09:05:15,morning,weekday,4
445,Coffee,2016-11-04 09:07:34,morning,weekday,4
445,Coffee,2016-11-04 09:07:34,morning,weekday,4
445,Jam,2016-11-04 09:07:34,morning,weekday,4
446,Bread,2016-11-04 09:08:17,morning,weekday,4
446,Coffee,2016-11-04 09:08:17,morning,weekday,4
